object,action,provider,event_id,channel,tier,builds,already_mapped,verify,pass,method,message,fields
service,create,Microsoft-Windows-Search-ProfileNotify,1073741829,,etw,W11+W2022,False,ok,uncapped,sweep,Windows Search Service has created default configuration for new user '{User}' .,{User}
service,create,Microsoft-Windows-Search-ProfileNotify,3221225478,,etw,W11+W2022,False,ok,uncapped,sweep,Windows Search Service failed to create default configuration for new user '{UserAccount}' in response to user profile creation. Error cod,"{ErrorCode, ErrorMessage, UserAccount}"
service,create,Microsoft-Windows-Storage-Tiering,12,Microsoft-Windows-Storage-Tiering/Admin,log,W11+W2022,False,ok,uncapped,sweep,e Tiers Management service encountered an error with the database of manually assigned files and re-created the database. Confirm that files that were manually assigned to a particular storage tier ar,{VolumeName}
service,create,Microsoft-Windows-Time-Service,42,System,log,W11+W2022,False,ok,uncapped,sweep,The time service attempted to create a named event which was already opened. This could be the result of an attempt to compromise your s,{}
service,create,Microsoft-Windows-WMPNSS-Service,2011,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Svc_Register_Device_Create_Device_Reg Start,{}
service,create,Microsoft-Windows-WMPNSS-Service,2012,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Svc_Register_Device_Create_Device_Reg Stop,{}
service,create,Microsoft-Windows-WMPNSS-Service,4021,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Results_Create_Browse_Metadata_Inst Start,{}
service,create,Microsoft-Windows-WMPNSS-Service,4022,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Results_Create_Browse_Metadata_Inst Stop,{}
service,create,Microsoft-Windows-WMPNSS-Service,4023,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Results_Create_Browse_Children_Inst Start,{}
service,create,Microsoft-Windows-WMPNSS-Service,4024,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Results_Create_Browse_Children_Inst Stop,{}
service,create,Microsoft-Windows-WMPNSS-Service,5001,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Create_And_Register_Server Start,{}
service,create,Microsoft-Windows-WMPNSS-Service,5002,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Create_And_Register_Server Stop,{}
service,create,Microsoft-Windows-WMPNSS-Service,5003,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Create_Media_Server Start,{}
service,create,Microsoft-Windows-WMPNSS-Service,5004,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Create_Media_Server Stop,{}
service,create,Microsoft-Windows-WMPNSS-Service,5009,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Create_Media_Devices Start,{}
service,create,Microsoft-Windows-WMPNSS-Service,5010,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Create_Media_Devices Stop,{}
service,create,Microsoft-Windows-WMPNSS-Service,5011,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Create_Media_Devices_For_Factory Start,{}
service,create,Microsoft-Windows-WMPNSS-Service,5012,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Create_Media_Devices_For_Factory Stop,{}
service,create,Microsoft-Windows-WMPNSS-Service,14326,System,log,W11+W2022,False,ok,uncapped,sweep,Service '{ServiceName}' did not start correctly because the event database creation encountered error '{ErrorCode}'. Restart your computer; and then try to restart the service.,"{ErrorCode, ServiceName}"
service,create,Microsoft-Windows-WinRM,468906,,etw,W11+W2022,False,ok,uncapped,sweep,The WinRM service failed to create the following SPNs: {spn1}; {spn2}. Additional Data The error received was {error}: %%{error}. Us,"{error, spn1, spn2}"
service,delete,Microsoft-Windows-AppXDeployment-Server,9628,Microsoft-Windows-AppXDeploymentServer/Operational,log,W11+W2022,False,ok,sweep,both,{FileName}({Line};{Column}): PackagedServiceDEH failed to delete service {ErrorText} in package {PackageName},"{Column, ErrorText, FileName, Line, PackageName}"
service,delete,Microsoft-Windows-Biometrics,1014,Microsoft-Windows-Biometrics/Operational,log,W11+W2022,False,ok,uncapped,sweep,The Windows Biometric Service failed to delete a database record for {BiometricSensor}3 ({BiometricSensor}2) on sensor: {BiometricSensor}.The oper,{BiometricSensor}
service,delete,Microsoft-Windows-Biometrics,1015,Microsoft-Windows-Biometrics/Operational,log,W11+W2022,False,ok,uncapped,sweep,The Windows Biometric Service successfully deleted a database record for {BiometricSensor}3 ({BiometricSensor}2) on sensor: {BiometricSensor}.,{BiometricSensor}
service,delete,Microsoft-Windows-Biometrics,1610,Microsoft-Windows-Biometrics/Operational,log,W11+W2022,False,ok,uncapped,sweep,The Windows Biometric Service secure component failed to delete an authorized enrollment for {Username} ({SID}) on sensor: {BiometricSensor}.The operation failed w,"{BiometricSensor, ErrorCode, SID, Username}"
service,delete,Microsoft-Windows-Biometrics,1611,Microsoft-Windows-Biometrics/Operational,log,W11+W2022,False,ok,uncapped,sweep,The Windows Biometric Service secure component successfully deleted an authorized enrollment for {Username} ({SID}) on sensor: {BiometricSensor}.,"{BiometricSensor, SID, Username}"
service,delete,Microsoft-Windows-BranchCache,36,Microsoft-Windows-BranchCache/Operational,log,W11,False,ok,uncapped,sweep,BranchCache failed to delete a service connection point.,{}
service,delete,Microsoft-Windows-Directory-Services-SAM,16405,System,log,W11+W2022,False,ok,uncapped,sweep,During the installation of the Directory Service; this server's machine account was deleted hence preventing this Domain Controller from starting up.,{}
service,delete,Microsoft-Windows-LoadPerf,2003,Application,log,W2022,False,ok,uncapped,sweep,The MOF file created for the {param1} service cannot be deleted as requested. The automatic recovery function requires the MOF file.,{param1}
service,delete,Microsoft-Windows-PrintService,325,Admin,log,W11+W2022,False,ok,uncapped,sweep,ile attempting to remove the printer from the Active Directory directory service; Windows failed to delete print queue {param1} at {param2}. Error: {param3},"{param1, param2, param3}"
service,delete,Microsoft-Windows-PrintService,334,Operational,log,W11+W2022,False,ok,uncapped,sweep,essfully removed from the Active Directory directory service. Print queue {param1} was successfully deleted from container {param2}. The printer can no longer be located by searching Active Directory.,"{param1, param2}"
service,delete,Microsoft-Windows-PrintService,335,Admin,log,W11+W2022,False,ok,uncapped,sweep,ting to remove the printer from the Active Directory directory service; the print spooler failed to delete print queue {param1} from container {param2}. Error: {param3},"{param1, param2, param3}"
service,delete,Microsoft-Windows-PrintService,337,Admin,log,W11+W2022,False,ok,uncapped,sweep,The print queue could not be found on domain {param1}. It may have been deleted from the Active Directory directory service. Windows will attempt to republish the print queue. Er,"{param1, param2}"
service,delete,Microsoft-Windows-PrintService,347,Admin,log,W11+W2022,False,ok,uncapped,sweep,Print queue {param1} could not be deleted (pruned) from the Active Directory directory service. Error: {param2}. The spooler will periodical,"{param1, param2}"
service,delete,Microsoft-Windows-Search-ProfileNotify,1073741825,,etw,W11+W2022,False,ok,uncapped,sweep,dows Search Service indexed data for user '{User}' successfully removed in response to user profile deletion.,{User}
service,delete,Microsoft-Windows-Search-ProfileNotify,3221225474,,etw,W11+W2022,False,ok,uncapped,sweep,to remove Windows Search Service indexed data for user '{UserAccount}' in response to user profile deletion. Error code {ErrorCode}.{ErrorMessage}.,"{ErrorCode, ErrorMessage, UserAccount}"
service,delete,Microsoft-Windows-Security-Auditing,5141,Security,log,W11+W2022,False,ok,uncapped,sweep,{DSType} Object: DN: {ObjectDN} GUID: {OpCorrelationID}0 Class: {OpCorrelationID}1 Operation: Tree Delete: {OpCorrelationID}2 Correlation ID: {OpCorrelationID} Application Correlation ID: {AppCorrelat,"{AppCorrelationID, DSName, DSType, ObjectDN, OpCorrelationID, SubjectDomainName, SubjectLogonId, SubjectUserName, SubjectUserSid}"
service,delete,Microsoft-Windows-WMPNSS-Service,14103,Microsoft-Windows-WMPNSS-Service/Operational,log,W11+W2022,False,ok,uncapped,sweep,ce '{ServiceName}'; the registry key 'HKLM\SOFTWARE\Microsoft\Windows Media Player NSS\3.0' was not deleted due to error '{ErrorCode}'. You must remove this registry key manually.,"{ErrorCode, ServiceName}"
service,enumerate,Microsoft-Windows-WMPNSS-Service,14358,System,log,W11+W2022,False,ok,uncapped,sweep,A media delivery engine with ID '{MDE ID}' was not initialized because enumeration of content profiles encountered error '{ErrorCode}'. Restart your computer; and then restart the WM,{ErrorCode}
service,enumerate,Microsoft-Windows-WWAN-SVC-EVENTS,2101,WWAN Diagnostic Channel,log,W11,False,ok,uncapped,sweep,WWAN Service event: Error({ErrorCode}) occurs during Interface(Device) enumeration,{ErrorCode}
service,enumerate,Microsoft-Windows-Windows Firewall With Advanced Security,2007,Microsoft-Windows-Windows Firewall With Advanced Security/FirewallVerbose,log,W2022,False,ok,uncapped,sweep,A rule has been listed when the Windows Defender Firewall started.Added Rule: Rule ID: {RuleId} Rule Name: {RuleName} Orig,"{ApplicationPath, Direction, Origin, Protocol, RuleId, RuleName, ServiceName}"
service,metadata,Microsoft-Windows-Application-Experience,5002,Microsoft-Windows-Application-Experience/Program-Compatibility-Troubleshooter,log,W11+W2022,False,ok,uncapped,sweep,The Program Compatibility Troubleshooter queried the Compatibility Online Service for information about an application. Results are below.Applicatio,"{ApplicationName, ApplicationVersion, CompatStatus, ExecutablePath, FileID, ProgramID, RecommendedLayer, URL}"
service,metadata,Microsoft-Windows-DeviceAssociationService,5500,Microsoft-Windows-DeviceAssociationService/Performance,log,W11+W2022,False,ok,uncapped,sweep,Device Association Service RPC create query has started.,{}
service,metadata,Microsoft-Windows-DeviceAssociationService,5501,Microsoft-Windows-DeviceAssociationService/Performance,log,W11+W2022,False,ok,uncapped,sweep,Device Association Service RPC create query has exited.,{}
service,metadata,Microsoft-Windows-DeviceAssociationService,5502,Microsoft-Windows-DeviceAssociationService/Performance,log,W11+W2022,False,ok,uncapped,sweep,Device Association Service create query has started (provider queries inclusive).,{}
service,metadata,Microsoft-Windows-DeviceAssociationService,5503,Microsoft-Windows-DeviceAssociationService/Performance,log,W11+W2022,False,ok,uncapped,sweep,Device Association Service create query has exited (provider queries inclusive).,{}
service,metadata,Microsoft-Windows-DeviceSetupManager,123,Microsoft-Windows-DeviceSetupManager/Admin,log,W11+W2022,False,ok,uncapped,sweep,DSM service was delayed by {Prop_Seconds} seconds for a driver query/download/install on device '{Prop_DeviceId}'.,"{Prop_DeviceId, Prop_Seconds}"
service,metadata,Microsoft-Windows-DeviceSync,110,Microsoft-Windows-DeviceSync/Analytic,analytic,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-DeviceSync SI_Query_Service Start,{}
service,metadata,Microsoft-Windows-DeviceSync,111,Microsoft-Windows-DeviceSync/Analytic,analytic,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-DeviceSync SI_Query_Service Stop,{}
service,metadata,Microsoft-Windows-EFS,4383,Application,log,W11+W2022,False,ok,uncapped,sweep,EFS service was unable to query Software Licensing for the cache size. Error code: {ErrorCode}.,{ErrorCode}
service,metadata,Microsoft-Windows-PrintService,328,Admin,log,W11+W2022,False,ok,uncapped,sweep,; the print spooler could not find the appropriate print queue container because the primary domain query failed. Error: {param1}. This can occur if Domain Name System (DNS) cannot resolve the domain ,{param1}
service,metadata,Microsoft-Windows-Search,2147487816,,etw,W11+W2022,False,ok,uncapped,sweep,{ExtraInfo} Unable to create the query engine's first request item due to error {ErrorMessage}. It's possible that the MSFTESQL service ac,"{ErrorMessage, ExtraInfo}"
service,metadata,Microsoft-Windows-WMPNSS-Service,1009,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Browse_Query_Content_Provider Start,{}
service,metadata,Microsoft-Windows-WMPNSS-Service,1010,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Browse_Query_Content_Provider Stop,{}
service,metadata,Microsoft-Windows-WMPNSS-Service,1021,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Search_Query_Content_Provider Start,{}
service,metadata,Microsoft-Windows-WMPNSS-Service,1022,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Search_Query_Content_Provider Stop,{}
service,metadata,Microsoft-Windows-WMPNSS-Service,2007,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Svc_Query_Mediaserver Start,{}
service,metadata,Microsoft-Windows-WMPNSS-Service,2008,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Svc_Query_Mediaserver Stop,{}
service,metadata,Microsoft-Windows-WMPNSS-Service,4003,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Convert_Query Start,{}
service,metadata,Microsoft-Windows-WMPNSS-Service,4004,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Convert_Query Stop,{}
service,metadata,Microsoft-Windows-WMPNSS-Service,4007,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Execute_Query Start,{}
service,metadata,Microsoft-Windows-WMPNSS-Service,4008,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Execute_Query Stop,{}
service,metadata,Microsoft-Windows-WMPNSS-Service,4011,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Execute_RefId_Query Start,{}
service,metadata,Microsoft-Windows-WMPNSS-Service,4012,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Execute_RefId_Query Stop,{}
service,metadata,Microsoft-Windows-WMPNSS-Service,4050,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service CP_Execute_Query Start,{}
service,metadata,Microsoft-Windows-WMPNSS-Service,4051,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service CP_Execute_Query Stop,{}
service,modify,Microsoft-Windows-Bits-Client,16396,System,log,W11+W2022,False,ok,priority,sweep,Error {status} occurred when BITS tried to change the state of firewall rule '{rule}' to {enabled}. Restarting the BITS service may correct the prob,"{enabled, rule, status}"
service,modify,Microsoft-Windows-DeviceManagement-Enterprise-Diagnostics-Provider,1539,Admin,log,W11+W2022,False,ok,uncapped,sweep,WiredNetworkConfigurationServiceProvider: Dot3 service configuration change failed. Result ({HRESULT}).,{HRESULT}
service,modify,Microsoft-Windows-DeviceManagement-Pushrouter,110,Microsoft-Windows-DeviceManagement-Enterprise-Diagnostics-Provider/Operational,log,W11+W2022,False,ok,uncapped,sweep,MDM PushRouter Service: PushRouter RPC interface Idle status changed. Is group idle: ({HexInt1}).,{HexInt1}
service,modify,Microsoft-Windows-EFS,4389,Application,log,W11+W2022,False,ok,uncapped,sweep,EFS service was unable to setup group policy change notifications. Error code: {ErrorCode}.,{ErrorCode}
service,modify,Microsoft-Windows-MSDTC,3221229909,,etw,W11+W2022,False,ok,uncapped,sweep,TC service is running under is invalid. This can happen if the service account information has been changed using the Services snap-in in Microsoft Management Console (MMC). MS DTC service will contin,{}
service,modify,Microsoft-Windows-Management-UI,1537,Debug,log,W2022,False,ok,uncapped,sweep,Navigation Service selected item changed to {navItemPath}.,{navItemPath}
service,modify,Microsoft-Windows-Ncasvc,1,Microsoft-Windows-Ncasvc/Operational,log,W11+W2022,False,ok,uncapped,sweep,NCA service status changed. New Status: ({Status}).,{Status}
service,modify,Microsoft-Windows-Perflib,1002,Application,log,W11+W2022,False,ok,uncapped,sweep,A Guard Page was modified by a Collect procedure in Extensible Counter DLL '{Library}' for the '{Service}' service. The perfo,"{Library, Service}"
service,modify,Microsoft-Windows-Perflib,3221226474,,etw,W11+W2022,False,ok,uncapped,sweep,A Guard Page was modified by a Collect procedure in Extensible Counter DLL '{param1}' for the '{param2}' service. The perform,"{param1, param2}"
service,modify,Microsoft-Windows-PushNotifications-Platform,2151,Microsoft-Windows-PushNotifications-Platform/Debug,analytic,W11+W2022,False,ok,uncapped,sweep,A group policy setting was changed. Notification Service connection was updated: {Enabled} [Enabled].,{Enabled}
service,modify,Microsoft-Windows-SENSE,9,Microsoft-Windows-SENSE/Operational,log,W11+W2022,False,ok,sweep,both,Windows Defender Advanced Threat Protection service failed to change its start type. Failure code: {HRESULT},{HRESULT}
service,modify,Microsoft-Windows-SENSE,17,Microsoft-Windows-SENSE/Operational,log,W11+W2022,False,ok,sweep,both,Windows Defender Advanced Threat Protection service failed to change the Connected User Experiences and Telemetry service location. Failure code: {HRESULT},{HRESULT}
service,modify,Microsoft-Windows-Search,3221228498,,etw,W11+W2022,False,ok,uncapped,sweep,Advise Status Change failed. The system is probably low on resources. Free up resources and restart the service.{ExtraIn,{ExtraInfo}
service,modify,Microsoft-Windows-Security-Auditing,4616,Security,log,W11+W2022,False,ok,uncapped,sweep,em time is changed. It is normal for the Windows Time Service; which runs with System privilege; to change the system time on a regular basis. Other system time changes may be indicative of attempts t,"{NewDate, NewTime, PreviousDate, PreviousTime, ProcessId, SubjectDomainName, SubjectLogonId, SubjectUserName, SubjectUserSid}"
service,modify,Microsoft-Windows-Security-Auditing,4742,Security,log,W11+W2022,False,ok,uncapped,sweep,A computer account was changed.Subject: Security ID: {SubjectUserSid} Account Name: {SubjectUserName} Account Domain: {SubjectD,"{ComputerAccountChange, PrivilegeList, SubjectDomainName, SubjectLogonId, SubjectUserName, SubjectUserSid, TargetDomainName, TargetSid, TargetUserName}"
service,modify,Microsoft-Windows-Security-Auditing,5122,Security,log,W11+W2022,False,ok,uncapped,sweep,A Configuration entry changed in the OCSP Responder Service.CA Configuration ID: {CAConfigurationId}New Value: {NewValue},"{CAConfigurationId, NewValue}"
service,modify,Microsoft-Windows-Security-Auditing,5123,Security,log,W11+W2022,False,ok,uncapped,sweep,A configuration entry changed in the OCSP Responder Service.Property Name: {PropertyName}New Value: {NewValue},"{NewValue, PropertyName}"
service,modify,Microsoft-Windows-Security-Auditing,5136,Security,log,W11+W2022,False,ok,uncapped,sweep,A directory service object was modified. Subject: Security ID: {SubjectUserSid} Account Name: {SubjectUserName} Account Domain: {Subject,"{AppCorrelationID, DSName, DSType, ObjectDN, OpCorrelationID, SubjectDomainName, SubjectLogonId, SubjectUserName, SubjectUserSid}"
service,modify,Microsoft-Windows-Security-Auditing,5169,Security,log,W11+W2022,False,ok,uncapped,sweep,A directory service object was modified. Subject: Security ID: {SubjectUserSid} Account Name: {SubjectUserName} Account Domain: {Subject,"{AppCorrelationID, DSName, DSType, ObjectDN, OpCorrelationID, SubjectDomainName, SubjectLogonId, SubjectUserName, SubjectUserSid}"
service,modify,Microsoft-Windows-Security-Auditing,5170,Security,log,W11+W2022,False,ok,uncapped,sweep,A directory service object was modified during a background cleanup task. Subject: Security ID: {SubjectUserSid} Account Name: {SubjectUs,"{AppCorrelationID, DSName, DSType, ObjectDN, OpCorrelationID, SubjectDomainName, SubjectLogonId, SubjectUserName, SubjectUserSid}"
service,modify,Microsoft-Windows-ServerManager-MultiMachine,56,Operational,log,W2022,False,ok,uncapped,sweep,Navigation service selection changed. New item: {newNavigationItem},{newNavigationItem}
service,modify,Microsoft-Windows-TaskScheduler,409,System,log,W11+W2022,False,ok,uncapped,sweep,Task Scheduler service failed to initialize time change notification. System time updates may not be picked by the service and task schedules may not be up,{ResultCode}
service,modify,Microsoft-Windows-Time-Service,39,System,log,W11+W2022,False,ok,uncapped,sweep,The time service is unable to register for network configuration change events. This may occur when TCP/IP is not correctly configured. The time service will be unable to,{}
service,modify,Microsoft-Windows-UserDataAccess-UserDataService,705,,etw,W11+W2022,False,ok,uncapped,sweep,Activation status change notification received for Capability Service. New status: {ActivationStatus},{ActivationStatus}
service,modify,Microsoft-Windows-WMPNSS-Service,1001,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service CDS_On_Container_Changed Start,{}
service,modify,Microsoft-Windows-WMPNSS-Service,1002,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service CDS_On_Container_Changed Stop,{}
service,modify,Microsoft-Windows-WMPNSS-Service,4009,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service WMP_On_Container_Changed Start,{}
service,modify,Microsoft-Windows-WMPNSS-Service,4010,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service WMP_On_Container_Changed Stop,{}
service,modify,Microsoft-Windows-WMPNSS-Service,4060,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service On_Content_Prov_Changed Start,{}
service,modify,Microsoft-Windows-WMPNSS-Service,4061,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service On_Content_Prov_Changed Stop,{}
service,modify,Microsoft-Windows-WMPNSS-Service,5018,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Handle_Network_Change Start,{}
service,modify,Microsoft-Windows-WMPNSS-Service,5019,Microsoft-Windows-WMPNSS-Service/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Windows-WMPNSS-Service Handle_Network_Change Stop,{}
service,modify,Microsoft-Windows-WWAN-SVC-EVENTS,4002,WWAN Diagnostic Channel,log,W11,False,ok,uncapped,sweep,WWAN Service event: Radio state change Notification recieved,{}
service,modify,Microsoft-Windows-WWAN-SVC-EVENTS,6001,WWAN Operational Channel,log,W11,False,ok,uncapped,sweep,WWAN Service event: {CostSource} Cost is changed to {CostValue} for profile {ProfileName} on interface {InterfaceGuid},"{CostSource, CostValue, InterfaceGuid, ProfileName}"
service,modify,Microsoft-Windows-WinRM,468884,,etw,W11+W2022,False,ok,uncapped,sweep,a failure registering for changes to the contents of the WS-Management policy key. No group policy change will be serviced. User Action Stop and restart the WinRM service. Additional Data The error co,{param1}
service,modify,Microsoft-Windows-WinRM,468903,,etw,W11+W2022,False,ok,uncapped,sweep,The WinRM service had a failure ({param1}) reading configuration during ip address change notification. Service will continue running with old configuration. User Action If immediae chang,{param1}
service,modify,Microsoft-Windows-WinRM,468904,,etw,W11+W2022,False,ok,uncapped,sweep,The WinRM service successfully processed an address change notification.,{}
service,modify,Microsoft-Windows-Windows Firewall With Advanced Security,2005,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,log,W2022,False,ok,uncapped,sweep,A rule has been modified in the Windows Defender Firewall exception list.Modified Rule: Rule ID: {RuleId} Rule Name: {RuleNa,"{ApplicationPath, Direction, Origin, Protocol, RuleId, RuleName, ServiceName}"
service,modify,Service Control Manager,1073748864,,etw,W2022,False,ok,uncapped,sweep,The start type of the {param1} service was changed from {param2} to {param3}.,"{param1, param2, param3}"
service,modify,Service Control Manager,3221232509,,etw,W2022,False,ok,uncapped,sweep,The Service Control Manager encountered an error undoing a configuration change to the {param1} service. The service's {param2} is currently in an unpredictable state. If you do,"{param1, param2}"
service,pause,Microsoft-Windows-MPRMSG,20182,,etw,W11+W2022,False,ok,uncapped,sweep,- {param1}: Interface {param2} is unreachable because the Routing and RemoteACcess service is in a paused state.,"{param1, param2}"
service,start,Microsoft-Antimalware-Service,1,,etw,W11+W2022,False,ok,uncapped,sweep,Microsoft-Antimalware-Service ServiceOnDemandScan Start,{}
service,start,Microsoft-Antimalware-Service,4,,etw,W11+W2022,False,ok,uncapped,sweep,Microsoft-Antimalware-Service ServiceCacheBuild Start,{}
service,start,Microsoft-Antimalware-Service,6,,etw,W11+W2022,False,ok,uncapped,sweep,Microsoft-Antimalware-Service ServiceLoadEngine Start,{}
service,start,Microsoft-Antimalware-Service,8,,etw,W11+W2022,False,ok,uncapped,sweep,Microsoft-Antimalware-Service ServiceReloadEngine Start,{}
service,start,Microsoft-Antimalware-Service,10,,etw,W11+W2022,False,ok,uncapped,sweep,Microsoft-Antimalware-Service ServiceSync Start,{}
service,start,Microsoft-Antimalware-Service,12,,etw,W11+W2022,False,ok,uncapped,sweep,Microsoft-Antimalware-Service ServiceAsync Start,{}
service,start,Microsoft-Antimalware-Service,15,,etw,W11+W2022,False,ok,uncapped,sweep,Microsoft-Antimalware-Service ServiceProcessScan Start,{}
service,start,Microsoft-Antimalware-Service,29,,etw,W11+W2022,False,ok,uncapped,sweep,Microsoft-Antimalware-Service ServiceEngineUpdate Start,{}
service,start,Microsoft-Antimalware-Service,32,,etw,W11+W2022,False,ok,uncapped,sweep,Microsoft-Antimalware-Service SFCBuild Start,{}
service,start,Microsoft-AppV-Client,16,Admin,log,W11+W2022,False,ok,sweep,both,The Client service cannot be started due to component {StringParam} failing during the global maintenance phase. {error: {ErrorHigh}-{Er,"{ErrorHigh, ErrorLow, StringParam}"
service,start,Microsoft-AppV-Client,6006,Operational,log,W11+W2022,False,ok,sweep,sweep,Service {Item1} failed to start due to error {Item2}.,"{Item1, Item2}"
service,start,Microsoft-AppV-Client,6012,Operational,log,W11+W2022,False,ok,sweep,sweep,Automatic service {Item} could not be started.,{Item}
service,start,Microsoft-AppV-Client,18004,Admin,log,W11+W2022,False,ok,sweep,sweep,The virtual application '{Item1}' could not be launched because the service '{Item2}' could not be started.,"{Item1, Item2}"
service,start,Microsoft-AppV-SharedPerformance,17000,Microsoft-AppV-SharedPerformance/Analytic,analytic,W11+W2022,False,ok,uncapped,sweep,Microsoft-AppV-SharedPerformance Registry Staging service start runtime Start,{}
service,start,Microsoft-AppV-SharedPerformance,34000,Microsoft-AppV-SharedPerformance/Analytic,analytic,W11+W2022,False,ok,uncapped,sweep,Microsoft-AppV-SharedPerformance VFS service start runtime Start,{}
service,start,Microsoft-Client-Licensing-Platform,1,Microsoft-Client-Licensing-Platform/Diagnostic,log,W11+W2022,False,ok,uncapped,sweep,Microsoft-Client-Licensing-Platform Service_Init Start,{}
service,start,Microsoft-Client-Licensing-Platform,100,Microsoft-Client-Licensing-Platform/Admin,log,W11+W2022,False,ok,agent,agent,ClipSVC service is starting. Caller: {Data},{Data}
